word,num_rows,is_successful
LEFTY,3,SUCCESS
order,3,SUCCESS
CHILL,4,SUCCESS
DRANK,5,SUCCESS
dusky,4,SUCCESS
LUNAR,6,FAIL
salty,3,SUCCESS
GRAVE,5,SUCCESS
STEEL,6,FAIL
essay,6,FAIL
VENUE,4,SUCCESS
AWFUL,6,FAIL
admit,5,SUCCESS
WOULD,4,SUCCESS
horse,2,SUCCESS
ARDOR,4,SUCCESS
MADLY,4,SUCCESS
ELATE,3,SUCCESS
along,4,SUCCESS
THING,4,SUCCESS
THROW,3,SUCCESS
panel,5,SUCCESS
AMUSE,4,SUCCESS
goody,5,SUCCESS
SORRY,4,SUCCESS
SHRUB,4,SUCCESS
LEAVE,6,FAIL
VAULT,4,SUCCESS
OFFER,6,FAIL
salon,6,FAIL
SPELT,6,FAIL
cider,4,SUCCESS
dried,6,FAIL
ripen,6,FAIL
ninja,6,FAIL
DROIT,4,SUCCESS
ERUPT,5,SUCCESS
STRIP,4,SUCCESS
STASH,6,FAIL
MUSIC,5,SUCCESS
PRISM,5,SUCCESS
river,4,SUCCESS
using,3,SUCCESS
STEAL,2,SUCCESS
REBAR,6,FAIL
scoff,4,SUCCESS
CLOAK,6,FAIL
woman,4,SUCCESS
PLEAD,6,SUCCESS
rajah,6,FAIL
SLUNK,3,SUCCESS
worth,6,FAIL
BATHE,3,SUCCESS
LIEGE,6,FAIL
SCRAP,4,SUCCESS
KOALA,6,FAIL
girly,4,SUCCESS
TENOR,4,SUCCESS
print,6,FAIL
agree,2,SUCCESS
BYLAW,6,SUCCESS
lunch,4,SUCCESS
meant,3,SUCCESS
MERRY,4,SUCCESS
SWISH,6,SUCCESS
EGRET,5,SUCCESS
SEGUE,6,FAIL
DROOL,6,FAIL
dwelt,4,SUCCESS
ATOLL,6,SUCCESS
DROSS,3,SUCCESS
TIMER,3,SUCCESS
pudgy,4,SUCCESS
OWNER,6,SUCCESS
pygmy,6,SUCCESS
SALLY,6,FAIL
shirk,6,FAIL
ERASE,3,SUCCESS
TATTY,6,FAIL
patsy,6,FAIL
clone,2,SUCCESS
BURST,3,SUCCESS
TENSE,3,SUCCESS
SHAME,6,SUCCESS
BELIE,6,FAIL
NICHE,4,SUCCESS
VODKA,4,SUCCESS
augur,6,SUCCESS
charm,4,SUCCESS
hunch,6,FAIL
spawn,4,SUCCESS
hussy,6,FAIL
CAROL,4,SUCCESS
optic,4,SUCCESS
IDLER,4,SUCCESS
THIRD,3,SUCCESS
bongo,5,SUCCESS
FEIGN,4,SUCCESS
CRAMP,4,SUCCESS
quail,6,FAIL
PLUMB,4,SUCCESS
TREND,2,SUCCESS
fizzy,6,SUCCESS
ombre,6,FAIL
SCOPE,4,SUCCESS
DADDY,6,FAIL
SCREW,5,SUCCESS
sandy,3,SUCCESS
USAGE,5,SUCCESS
SEVER,6,FAIL
apnea,6,FAIL
WELCH,4,SUCCESS
TAFFY,6,FAIL
INERT,2,SUCCESS
REACH,4,SUCCESS
since,2,SUCCESS
APHID,4,SUCCESS
greet,6,FAIL
CACAO,6,FAIL
swirl,3,SUCCESS
drawl,4,SUCCESS
onset,6,SUCCESS
gusty,6,SUCCESS
fluke,5,SUCCESS
ARRAY,2,SUCCESS
SMACK,4,SUCCESS
QUICK,5,SUCCESS
milky,5,SUCCESS
kinky,6,FAIL
BOOBY,6,FAIL
chalk,4,SUCCESS
INDEX,5,SUCCESS
ICING,6,FAIL
dusty,4,SUCCESS
RIGHT,4,SUCCESS
FOLIO,5,SUCCESS
NOSEY,6,FAIL
leant,2,SUCCESS
BLEEP,6,FAIL
final,3,SUCCESS
PAGAN,5,SUCCESS
TWIXT,5,SUCCESS
SAINT,3,SUCCESS
stove,3,SUCCESS
joust,4,SUCCESS
reign,6,SUCCESS
gumbo,6,FAIL
movie,3,SUCCESS
bevel,4,SUCCESS
CURLY,4,SUCCESS
EATEN,3,SUCCESS
chord,4,SUCCESS
where,6,FAIL
toast,5,SUCCESS
PITHY,5,SUCCESS
SQUIB,6,FAIL
SMILE,3,SUCCESS
grind,3,SUCCESS
croak,6,FAIL
wagon,5,SUCCESS
USURP,6,SUCCESS
QUEER,6,FAIL
TOOTH,6,FAIL
lanky,6,FAIL
ester,6,FAIL
rinse,4,SUCCESS
picky,6,SUCCESS
SMELL,4,SUCCESS
coupe,4,SUCCESS
RAPID,5,SUCCESS
nerdy,6,FAIL
ADOBE,5,SUCCESS
GLYPH,4,SUCCESS
BIRTH,3,SUCCESS
ADORN,4,SUCCESS
beach,4,SUCCESS
taint,6,FAIL
LUNGE,4,SUCCESS
friar,4,SUCCESS
media,3,SUCCESS
clued,5,SUCCESS
quirk,6,FAIL
abyss,5,SUCCESS
vogue,3,SUCCESS
CRUEL,4,SUCCESS
PINEY,4,SUCCESS
mafia,4,SUCCESS
HELIX,6,FAIL
drake,5,SUCCESS
boule,6,SUCCESS
CUTIE,5,SUCCESS
revel,5,SUCCESS
SWEEP,6,SUCCESS
embed,6,FAIL
GULLY,6,SUCCESS
bland,5,SUCCESS
PRONG,4,SUCCESS
STOMP,4,SUCCESS
ledge,5,SUCCESS
newer,5,SUCCESS
pique,6,FAIL
anode,6,FAIL
piano,4,SUCCESS
spasm,6,FAIL
polar,5,SUCCESS
lyric,4,SUCCESS
nasal,6,FAIL
prior,6,SUCCESS
folly,6,FAIL
FLAIR,3,SUCCESS
KNOWN,5,SUCCESS
BASAL,3,SUCCESS
FLOSS,6,FAIL
crown,5,SUCCESS
STORK,4,SUCCESS
IRATE,5,SUCCESS
color,4,SUCCESS
NEWLY,5,SUCCESS
TORCH,3,SUCCESS
GUISE,4,SUCCESS
PRIED,6,SUCCESS
MAMBO,5,SUCCESS
leech,6,FAIL
sting,3,SUCCESS
PRESS,6,SUCCESS
WOODY,5,SUCCESS
plaza,6,FAIL
crowd,4,SUCCESS
motif,4,SUCCESS
DENSE,6,FAIL
STALL,6,SUCCESS
rifle,4,SUCCESS
LOFTY,4,SUCCESS
cycle,6,FAIL
RISKY,6,FAIL
teary,4,SUCCESS
repel,5,SUCCESS
enema,6,FAIL
flood,5,SUCCESS
STALK,5,SUCCESS
matey,3,SUCCESS
UNION,3,SUCCESS
SAUNA,6,FAIL
snide,4,SUCCESS
theme,5,SUCCESS
AHEAD,4,SUCCESS
aroma,6,FAIL
quasi,6,FAIL
fetch,6,SUCCESS
ROTOR,5,SUCCESS
rumor,4,SUCCESS
CURVY,5,SUCCESS
PAYEE,6,FAIL
RAMEN,5,SUCCESS
HYPER,5,SUCCESS
CLOSE,6,FAIL
ARISE,2,SUCCESS
AWOKE,6,FAIL
green,6,SUCCESS
could,4,SUCCESS
SLICE,4,SUCCESS
diner,3,SUCCESS
REBUT,4,SUCCESS
GOING,6,FAIL
golly,5,SUCCESS
QUAKE,4,SUCCESS
SHELL,3,SUCCESS
craze,6,FAIL
perky,6,FAIL
nerve,3,SUCCESS
BREED,6,FAIL
while,4,SUCCESS
SISSY,6,SUCCESS
TRUER,6,FAIL
PLAID,3,SUCCESS
FLAKY,5,SUCCESS
stair,3,SUCCESS
CANNY,6,SUCCESS
UNCUT,5,SUCCESS
HASTY,4,SUCCESS
nudge,4,SUCCESS
gusto,6,FAIL
nadir,3,SUCCESS
larva,6,FAIL
TOWER,6,FAIL
RIDER,6,FAIL
sleek,6,FAIL
paper,6,FAIL
JUICE,3,SUCCESS
STEEP,4,SUCCESS
CREDO,3,SUCCESS
ANNOY,5,SUCCESS
MYRRH,4,SUCCESS
tweed,6,SUCCESS
tulip,4,SUCCESS
BUTTE,4,SUCCESS
AMISS,3,SUCCESS
debar,6,FAIL
TIGHT,6,FAIL
CABBY,5,SUCCESS
sleep,4,SUCCESS
DISCO,4,SUCCESS
DRAMA,4,SUCCESS
LOYAL,6,FAIL
sloop,6,FAIL
loopy,6,FAIL
write,3,SUCCESS
PLACE,4,SUCCESS
ROUGE,6,SUCCESS
exalt,6,SUCCESS
orbit,4,SUCCESS
evoke,6,FAIL
PECAN,4,SUCCESS
MIDST,5,SUCCESS
AGONY,6,FAIL
chock,5,SUCCESS
GRANT,4,SUCCESS
allow,6,SUCCESS
COLON,5,SUCCESS
blush,4,SUCCESS
allot,3,SUCCESS
MINTY,3,SUCCESS
radii,6,FAIL
fauna,4,SUCCESS
haute,6,FAIL
brain,4,SUCCESS
TIARA,6,SUCCESS
cling,6,SUCCESS
mouse,3,SUCCESS
ladle,6,FAIL
smart,6,FAIL
sully,6,FAIL
align,3,SUCCESS
ANGEL,5,SUCCESS
SPOOL,6,SUCCESS
CHEEK,5,SUCCESS
oaken,4,SUCCESS
sheer,5,SUCCESS
RECAP,5,SUCCESS
GEEKY,5,SUCCESS
GUMMY,6,SUCCESS
conic,5,SUCCESS
bigot,4,SUCCESS
CABIN,2,SUCCESS
stood,6,FAIL
REMIT,5,SUCCESS
BOBBY,6,SUCCESS
onion,6,FAIL
extol,6,FAIL
ICILY,6,FAIL
HAVOC,4,SUCCESS
puree,6,FAIL
aider,5,SUCCESS
zonal,6,FAIL
untie,4,SUCCESS
PLUSH,4,SUCCESS
smite,5,SUCCESS
CLASH,6,FAIL
GEESE,6,FAIL
AXIAL,6,SUCCESS
perch,3,SUCCESS
lusty,3,SUCCESS
ALLAY,6,FAIL
KNOCK,6,FAIL
bough,4,SUCCESS
ANVIL,4,SUCCESS
CLOUT,3,SUCCESS
crock,6,FAIL
trite,6,FAIL
BOOST,6,FAIL
NICER,4,SUCCESS
SENSE,6,FAIL
fleet,6,FAIL
BUNNY,5,SUCCESS
SALVE,4,SUCCESS
OVOID,6,FAIL
MOODY,6,SUCCESS
SPICY,3,SUCCESS
shrug,6,SUCCESS
