word,num_rows,is_successful
TORCH,3,SUCCESS
PRIED,4,SUCCESS
PRESS,4,SUCCESS
humor,4,SUCCESS
rifle,4,SUCCESS
grant,4,SUCCESS
NASAL,4,SUCCESS
erupt,6,FAIL
LOFTY,5,SUCCESS
RISKY,3,SUCCESS
harpy,5,SUCCESS
shack,4,SUCCESS
paler,4,SUCCESS
queer,6,SUCCESS
wound,6,FAIL
enema,4,SUCCESS
matey,6,FAIL
beget,4,SUCCESS
UNION,4,SUCCESS
guest,6,FAIL
SAUNA,3,SUCCESS
ROWDY,5,SUCCESS
theme,5,SUCCESS
EARLY,4,SUCCESS
shoot,4,SUCCESS
leery,4,SUCCESS
quasi,3,SUCCESS
LIMIT,4,SUCCESS
rumor,4,SUCCESS
AMITY,4,SUCCESS
nutty,3,SUCCESS
PAYEE,3,SUCCESS
foggy,6,SUCCESS
HYPER,6,SUCCESS
erode,6,SUCCESS
CLOSE,2,SUCCESS
snail,4,SUCCESS
green,2,SUCCESS
diner,6,SUCCESS
pooch,4,SUCCESS
GOING,3,SUCCESS
stein,5,SUCCESS
QUAKE,3,SUCCESS
SHELL,6,SUCCESS
CHASM,3,SUCCESS
glare,4,SUCCESS
BUDGE,5,SUCCESS
craze,4,SUCCESS
MACRO,4,SUCCESS
night,4,SUCCESS
RAINY,3,SUCCESS
SISSY,5,SUCCESS
prude,4,SUCCESS
TRUER,3,SUCCESS
PLAID,3,SUCCESS
FLAKY,5,SUCCESS
stair,3,SUCCESS
CANNY,4,SUCCESS
UNCUT,3,SUCCESS
gusto,4,SUCCESS
TABBY,5,SUCCESS
TOWER,4,SUCCESS
RIDER,6,FAIL
udder,4,SUCCESS
FLINT,4,SUCCESS
sleek,4,SUCCESS
JUICE,4,SUCCESS
taker,4,SUCCESS
icily,4,SUCCESS
CREDO,3,SUCCESS
MYRRH,4,SUCCESS
tulip,4,SUCCESS
skiff,5,SUCCESS
fuzzy,4,SUCCESS
debar,6,FAIL
MOURN,6,FAIL
wreck,4,SUCCESS
CABBY,5,SUCCESS
TURBO,4,SUCCESS
DISCO,4,SUCCESS
petty,5,SUCCESS
DIZZY,4,SUCCESS
loopy,5,SUCCESS
write,4,SUCCESS
sheik,5,SUCCESS
exalt,3,SUCCESS
orbit,3,SUCCESS
evoke,6,SUCCESS
GOOEY,6,FAIL
PECAN,2,SUCCESS
chock,5,SUCCESS
scope,3,SUCCESS
COLON,4,SUCCESS
blush,4,SUCCESS
WHIFF,4,SUCCESS
fauna,6,SUCCESS
brain,2,SUCCESS
HUNCH,6,SUCCESS
TIARA,3,SUCCESS
mouse,6,SUCCESS
punch,5,SUCCESS
align,5,SUCCESS
BLAND,5,SUCCESS
CAMEO,3,SUCCESS
CHEEK,3,SUCCESS
oaken,6,FAIL
DEPTH,6,SUCCESS
sheer,5,SUCCESS
RECAP,3,SUCCESS
GEEKY,6,SUCCESS
GUMMY,6,SUCCESS
ALIBI,4,SUCCESS
CABIN,3,SUCCESS
stood,6,FAIL
blast,6,SUCCESS
REMIT,3,SUCCESS
AXION,6,SUCCESS
tripe,4,SUCCESS
vegan,5,SUCCESS
HAVOC,4,SUCCESS
untie,5,SUCCESS
GRASP,3,SUCCESS
DECOR,4,SUCCESS
STING,4,SUCCESS
cello,3,SUCCESS
smite,4,SUCCESS
dingo,6,SUCCESS
GEESE,6,SUCCESS
perch,4,SUCCESS
lusty,6,FAIL
ALLAY,3,SUCCESS
KNOCK,4,SUCCESS
DENIM,6,SUCCESS
CLOUT,3,SUCCESS
BOOST,4,SUCCESS
melee,4,SUCCESS
ABIDE,4,SUCCESS
harry,4,SUCCESS
SENSE,5,SUCCESS
BUNNY,6,SUCCESS
SALVE,4,SUCCESS
OVOID,5,SUCCESS
ALLOT,4,SUCCESS
DOPEY,5,SUCCESS
GRILL,3,SUCCESS
shrug,4,SUCCESS
